2025-03-24 10:41:14,840 - INFO - YouTube Channel Filter Selected: TV5 News
2025-03-24 10:41:14,843 - INFO - YouTube Date Range: 2018-03-14 to 2025-03-20
2025-03-24 10:41:14,855 - INFO - News Category Filter Selected: All
2025-03-24 10:41:14,858 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 10:41:15,021 - INFO - Displaying paginated YouTube data
2025-03-24 10:41:15,261 - INFO - Displaying paginated News data
2025-03-24 10:41:15,669 - INFO - Dashboard execution completed
2025-03-24 10:41:32,879 - INFO - Dashboard Loaded
2025-03-24 10:41:32,880 - INFO - YouTube Channel Filter Selected: TV5 News
2025-03-24 10:41:32,882 - INFO - YouTube Date Range: 2018-03-14 to 2025-03-20
2025-03-24 10:41:32,895 - INFO - News Category Filter Selected: Business
2025-03-24 10:41:32,898 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 10:41:33,109 - INFO - Displaying paginated YouTube data
2025-03-24 10:41:33,336 - INFO - Displaying paginated News data
2025-03-24 10:41:33,665 - INFO - Dashboard execution completed
2025-03-24 12:01:33,892 - ERROR - Error initializing BigQuery client: File C:\Users\YASHWANTH\Desktop\Media Analytics\data\media-content-analytics-454110-42ae23de3324.json was not found.
2025-03-24 12:02:49,371 - INFO - Loading YouTube data from BigQuery
2025-03-24 12:02:52,936 - INFO - Loading News data from BigQuery
2025-03-24 12:03:16,590 - INFO - Dashboard Loaded
2025-03-24 12:03:16,590 - INFO - YouTube Channel Filter Selected: All
2025-03-24 12:03:16,604 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 12:03:16,613 - INFO - News Category Filter Selected: All
2025-03-24 12:03:16,617 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 12:03:16,815 - INFO - Displaying paginated YouTube data
2025-03-24 12:03:17,289 - INFO - Displaying paginated News data
2025-03-24 12:03:17,762 - INFO - Dashboard execution completed
2025-03-24 12:15:23,669 - INFO - Loading YouTube data from BigQuery
2025-03-24 12:15:27,633 - INFO - Loading News data from BigQuery
2025-03-24 12:15:52,070 - INFO - Dashboard Loaded
2025-03-24 12:15:52,070 - INFO - YouTube Channel Filter Selected: All
2025-03-24 12:15:52,081 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 12:15:52,090 - INFO - News Category Filter Selected: All
2025-03-24 12:15:52,095 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 12:15:52,275 - INFO - Displaying paginated YouTube data
